Hero Pool,Map1,Map2,Distance
Overwatch League - Stage 3 - 2018,Temple of Anubis,Numbani,0.5928715023980909
Overwatch League - Stage 3 - 2018,Temple of Anubis,Oasis,0.8702600603191273
Overwatch League - Stage 3 - 2018,Temple of Anubis,Route 66,0.8878780963411709
Overwatch League - Stage 3 - 2018,Temple of Anubis,Volskaya Industries,0.6853846267572317
Overwatch League - Stage 3 - 2018,Volskaya Industries,Blizzard World,0.35655654881576304
Overwatch League - Stage 3 - 2018,Volskaya Industries,Ilios,0.47491310815116083
Overwatch League - Stage 3 - 2018,Volskaya Industries,Junkertown,1.5813074356069232
Overwatch League - Stage 3 - 2018,Volskaya Industries,Nepal,0.925235170956742
Overwatch League - Stage 3 - 2018,Volskaya Industries,Numbani,0.3533528857532244
Overwatch League - Stage 3 - 2018,Volskaya Industries,Oasis,0.9062209018662598
Overwatch League - Stage 3 - 2018,Volskaya Industries,Route 66,0.4102458889899849
Overwatch League - Stage 3 - 2018,Volskaya Industries,Temple of Anubis,0.6853846267572317
Overwatch League - Stage 4 - 2018,Blizzard World,Dorado,0.37769283858547054
Overwatch League - Stage 4 - 2018,Blizzard World,Hanamura,0.26496234908887856
Overwatch League - Stage 4 - 2018,Blizzard World,Horizon Lunar Colony,0.24648180643789927
Overwatch League - Stage 4 - 2018,Blizzard World,King's Row,0.8003783093258751
Overwatch League - Stage 4 - 2018,Blizzard World,Lijiang Tower,0.8752863249799965
Overwatch League - Stage 4 - 2018,Blizzard World,Nepal,0.5988381682547411
Overwatch League - Stage 4 - 2018,Blizzard World,Oasis,0.777551156313096
Overwatch League - Stage 4 - 2018,Blizzard World,Watchpoint: Gibraltar,0.5657381982996292
Overwatch League - Stage 4 - 2018,Dorado,Blizzard World,0.37769283858547054
Overwatch League - Stage 4 - 2018,Dorado,Hanamura,0.5109012980301978
Overwatch League - Stage 4 - 2018,Dorado,Horizon Lunar Colony,0.42538658700281806
Overwatch League - Stage 4 - 2018,Dorado,King's Row,0.740180769112219
Overwatch League - Stage 4 - 2018,Dorado,Lijiang Tower,1.0100087436418297
Overwatch League - Stage 4 - 2018,Dorado,Nepal,0.679895361982256
Overwatch League - Stage 4 - 2018,Dorado,Oasis,0.9094989204440118
Overwatch League - Stage 4 - 2018,Dorado,Watchpoint: Gibraltar,0.5693074570011974
Overwatch League - Stage 4 - 2018,Hanamura,Blizzard World,0.26496234908887856
Overwatch League - Stage 4 - 2018,Hanamura,Dorado,0.5109012980301978
Overwatch League - Stage 4 - 2018,Hanamura,Horizon Lunar Colony,0.28920922574919666
Overwatch League - Stage 4 - 2018,Hanamura,King's Row,0.8880637231467892
Overwatch League - Stage 4 - 2018,Hanamura,Lijiang Tower,0.9026116087251685
Overwatch League - Stage 4 - 2018,Hanamura,Nepal,0.6532072551010932
Overwatch League - Stage 4 - 2018,Hanamura,Oasis,0.8146546210062678
Overwatch League - Stage 4 - 2018,Hanamura,Watchpoint: Gibraltar,0.6071152260780374
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Blizzard World,0.24648180643789927
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Dorado,0.42538658700281806
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Hanamura,0.28920922574919666
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,King's Row,0.8921386237238724
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Lijiang Tower,0.98601227254166
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Nepal,0.6875197452402464
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Oasis,0.8850875793192752
Overwatch League - Stage 4 - 2018,Horizon Lunar Colony,Watchpoint: Gibraltar,0.621632571106817
Overwatch League - Stage 4 - 2018,King's Row,Blizzard World,0.8003783093258751
Overwatch League - Stage 4 - 2018,King's Row,Dorado,0.740180769112219
Overwatch League - Stage 4 - 2018,King's Row,Hanamura,0.8880637231467892
Overwatch League - Stage 4 - 2018,King's Row,Horizon Lunar Colony,0.8921386237238724
Overwatch League - Stage 4 - 2018,King's Row,Lijiang Tower,0.8446363245022139
Overwatch League - Stage 4 - 2018,King's Row,Nepal,0.6531275600794794
Overwatch League - Stage 4 - 2018,King's Row,Oasis,0.9762808902015584
Overwatch League - Stage 4 - 2018,King's Row,Watchpoint: Gibraltar,1.1087069902974611
Overwatch League - Stage 4 - 2018,Lijiang Tower,Blizzard World,0.8752863249799965
Overwatch League - Stage 4 - 2018,Lijiang Tower,Dorado,1.0100087436418297
Overwatch League - Stage 4 - 2018,Lijiang Tower,Hanamura,0.9026116087251685
Overwatch League - Stage 4 - 2018,Lijiang Tower,Horizon Lunar Colony,0.98601227254166
Overwatch League - Stage 4 - 2018,Lijiang Tower,King's Row,0.8446363245022139
Overwatch League - Stage 4 - 2018,Lijiang Tower,Nepal,0.47703069137644044
Overwatch League - Stage 4 - 2018,Lijiang Tower,Oasis,0.36765898987900936
Overwatch League - Stage 4 - 2018,Lijiang Tower,Watchpoint: Gibraltar,1.1959551026997726
Overwatch League - Stage 4 - 2018,Nepal,Blizzard World,0.5988381682547411
Overwatch League - Stage 4 - 2018,Nepal,Dorado,0.679895361982256
Overwatch League - Stage 4 - 2018,Nepal,Hanamura,0.6532072551010932
Overwatch League - Stage 4 - 2018,Nepal,Horizon Lunar Colony,0.6875197452402464
Overwatch League - Stage 4 - 2018,Nepal,King's Row,0.6531275600794794
Overwatch League - Stage 4 - 2018,Nepal,Lijiang Tower,0.47703069137644044
Overwatch League - Stage 4 - 2018,Nepal,Oasis,0.5323661469769575
Overwatch League - Stage 4 - 2018,Nepal,Watchpoint: Gibraltar,1.0310773481661213
Overwatch League - Stage 4 - 2018,Oasis,Blizzard World,0.777551156313096
Overwatch League - Stage 4 - 2018,Oasis,Dorado,0.9094989204440118
Overwatch League - Stage 4 - 2018,Oasis,Hanamura,0.8146546210062678
Overwatch League - Stage 4 - 2018,Oasis,Horizon Lunar Colony,0.8850875793192752
Overwatch League - Stage 4 - 2018,Oasis,King's Row,0.9762808902015584
Overwatch League - Stage 4 - 2018,Oasis,Lijiang Tower,0.36765898987900936
Overwatch League - Stage 4 - 2018,Oasis,Nepal,0.5323661469769575
Overwatch League - Stage 4 - 2018,Oasis,Watchpoint: Gibraltar,1.032049069441993
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Blizzard World,0.5657381982996292
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Dorado,0.5693074570011974
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Hanamura,0.6071152260780374
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Horizon Lunar Colony,0.621632571106817
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,King's Row,1.1087069902974611
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Lijiang Tower,1.1959551026997726
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Nepal,1.0310773481661213
Overwatch League - Stage 4 - 2018,Watchpoint: Gibraltar,Oasis,1.032049069441993
Overwatch League 2019 Post-Season - 2019,Busan,Dorado,1.2788451147219961
Overwatch League 2019 Post-Season - 2019,Busan,Eichenwalde,0.3947589456994171
Overwatch League 2019 Post-Season - 2019,Busan,Hanamura,1.749488573546557
Overwatch League 2019 Post-Season - 2019,Busan,Horizon Lunar Colony,0.7269880159487955
Overwatch League 2019 Post-Season - 2019,Busan,Ilios,1.66197555580573
Overwatch League 2019 Post-Season - 2019,Busan,King's Row,0.2649772014455639
Overwatch League 2019 Post-Season - 2019,Busan,Lijiang Tower,0.3707202700045509
Overwatch League 2019 Post-Season - 2019,Busan,Numbani,1.2015817886981572
Overwatch League 2019 Post-Season - 2019,Busan,Rialto,1.2537395903378705
Overwatch League 2019 Post-Season - 2019,Busan,Temple of Anubis,0.2399480750880889
Overwatch League 2019 Post-Season - 2019,Busan,Watchpoint: Gibraltar,0.8884388982540962
Overwatch League 2019 Post-Season - 2019,Dorado,Busan,1.2788451147219961
Overwatch League 2019 Post-Season - 2019,Dorado,Eichenwalde,0.9711671804174233
Overwatch League 2019 Post-Season - 2019,Dorado,Hanamura,0.8983241632332711
Overwatch League 2019 Post-Season - 2019,Dorado,Horizon Lunar Colony,0.8178303720615079
Overwatch League 2019 Post-Season - 2019,Dorado,Ilios,0.6983890563144132
Overwatch League 2019 Post-Season - 2019,Dorado,King's Row,1.0459995039179946
Overwatch League 2019 Post-Season - 2019,Dorado,Lijiang Tower,0.988694372940917
Overwatch League 2019 Post-Season - 2019,Dorado,Numbani,0.5356512153307876
Overwatch League 2019 Post-Season - 2019,Dorado,Rialto,0.4052387552982485
Overwatch League 2019 Post-Season - 2019,Dorado,Temple of Anubis,1.1604833425258039
Overwatch League 2019 Post-Season - 2019,Dorado,Watchpoint: Gibraltar,0.6939190109578806
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Busan,0.3947589456994171
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Dorado,0.9711671804174233
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Hanamura,1.418734998835891
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Horizon Lunar Colony,0.42131322176906927
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Ilios,1.405861404760655
Overwatch League 2019 Post-Season - 2019,Eichenwalde,King's Row,0.19832602240682834
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Lijiang Tower,0.3212733347626005
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Numbani,0.8775978523530805
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Rialto,0.9625976398262842
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Temple of Anubis,0.27517104068376824
Overwatch League 2019 Post-Season - 2019,Eichenwalde,Watchpoint: Gibraltar,0.5369250226315957
Overwatch League 2019 Post-Season - 2019,Hanamura,Busan,1.749488573546557
Overwatch League 2019 Post-Season - 2019,Hanamura,Dorado,0.8983241632332711
Overwatch League 2019 Post-Season - 2019,Hanamura,Eichenwalde,1.418734998835891
Overwatch League 2019 Post-Season - 2019,Hanamura,Horizon Lunar Colony,1.168650098317278
Overwatch League 2019 Post-Season - 2019,Hanamura,Ilios,0.9666575970388367
Overwatch League 2019 Post-Season - 2019,Hanamura,King's Row,1.523952967236642
Overwatch League 2019 Post-Season - 2019,Hanamura,Lijiang Tower,1.472964328565337
Overwatch League 2019 Post-Season - 2019,Hanamura,Numbani,0.9988146575762619
Overwatch League 2019 Post-Season - 2019,Hanamura,Rialto,1.02672240331707
Overwatch League 2019 Post-Season - 2019,Hanamura,Temple of Anubis,1.599264312278708
Overwatch League 2019 Post-Season - 2019,Hanamura,Watchpoint: Gibraltar,1.086763314791666
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Busan,0.7269880159487955
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Dorado,0.8178303720615079
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Eichenwalde,0.42131322176906927
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Hanamura,1.168650098317278
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Ilios,1.2643989204837172
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,King's Row,0.5478118089473714
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Lijiang Tower,0.5628923560087169
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Numbani,0.5932819376012003
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Rialto,0.7364068713338179
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Temple of Anubis,0.5410140438022674
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,Watchpoint: Gibraltar,0.30267437577335093
Overwatch League 2019 Post-Season - 2019,Ilios,Busan,1.66197555580573
Overwatch League 2019 Post-Season - 2019,Ilios,Dorado,0.6983890563144132
Overwatch League 2019 Post-Season - 2019,Ilios,Eichenwalde,1.405861404760655
Overwatch League 2019 Post-Season - 2019,Ilios,Hanamura,0.9666575970388367
Overwatch League 2019 Post-Season - 2019,Ilios,Horizon Lunar Colony,1.2643989204837172
Overwatch League 2019 Post-Season - 2019,Ilios,King's Row,1.4621232237452875
Overwatch League 2019 Post-Season - 2019,Ilios,Lijiang Tower,1.3179955013770497
Overwatch League 2019 Post-Season - 2019,Ilios,Numbani,1.0804045385615852
Overwatch League 2019 Post-Season - 2019,Ilios,Rialto,0.8774847629252571
Overwatch League 2019 Post-Season - 2019,Ilios,Temple of Anubis,1.5781704326675083
Overwatch League 2019 Post-Season - 2019,Ilios,Watchpoint: Gibraltar,1.2345863487241093
Overwatch League 2019 Post-Season - 2019,King's Row,Busan,0.2649772014455639
Overwatch League 2019 Post-Season - 2019,King's Row,Dorado,1.0459995039179946
Overwatch League 2019 Post-Season - 2019,King's Row,Eichenwalde,0.19832602240682834
Overwatch League 2019 Post-Season - 2019,King's Row,Hanamura,1.523952967236642
Overwatch League 2019 Post-Season - 2019,King's Row,Horizon Lunar Colony,0.5478118089473714
Overwatch League 2019 Post-Season - 2019,King's Row,Ilios,1.4621232237452875
Overwatch League 2019 Post-Season - 2019,King's Row,Lijiang Tower,0.24128977085436298
Overwatch League 2019 Post-Season - 2019,King's Row,Numbani,0.9953035475078739
Overwatch League 2019 Post-Season - 2019,King's Row,Rialto,1.0565373090974495
Overwatch League 2019 Post-Season - 2019,King's Row,Temple of Anubis,0.21832562506384406
Overwatch League 2019 Post-Season - 2019,King's Row,Watchpoint: Gibraltar,0.6714091981229358
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Busan,0.3707202700045509
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Dorado,0.988694372940917
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Eichenwalde,0.3212733347626005
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Hanamura,1.472964328565337
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Horizon Lunar Colony,0.5628923560087169
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Ilios,1.3179955013770497
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,King's Row,0.24128977085436298
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Numbani,0.9882886120770096
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Rialto,0.9964073272504134
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Temple of Anubis,0.3324647302145753
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,Watchpoint: Gibraltar,0.7255375388840515
Overwatch League 2019 Post-Season - 2019,Numbani,Busan,1.2015817886981572
Overwatch League 2019 Post-Season - 2019,Numbani,Dorado,0.5356512153307876
Overwatch League 2019 Post-Season - 2019,Numbani,Eichenwalde,0.8775978523530805
Overwatch League 2019 Post-Season - 2019,Numbani,Hanamura,0.9988146575762619
Overwatch League 2019 Post-Season - 2019,Numbani,Horizon Lunar Colony,0.5932819376012003
Overwatch League 2019 Post-Season - 2019,Numbani,Ilios,1.0804045385615852
Overwatch League 2019 Post-Season - 2019,Numbani,King's Row,0.9953035475078739
Overwatch League 2019 Post-Season - 2019,Numbani,Lijiang Tower,0.9882886120770096
Overwatch League 2019 Post-Season - 2019,Numbani,Rialto,0.3264770432261863
Overwatch League 2019 Post-Season - 2019,Numbani,Temple of Anubis,1.0320794264037316
Overwatch League 2019 Post-Season - 2019,Numbani,Watchpoint: Gibraltar,0.420389167668476
Overwatch League 2019 Post-Season - 2019,Rialto,Busan,1.2537395903378705
Overwatch League 2019 Post-Season - 2019,Rialto,Dorado,0.4052387552982485
Overwatch League 2019 Post-Season - 2019,Rialto,Eichenwalde,0.9625976398262842
Overwatch League 2019 Post-Season - 2019,Rialto,Hanamura,1.02672240331707
Overwatch League 2019 Post-Season - 2019,Rialto,Horizon Lunar Colony,0.7364068713338179
Overwatch League 2019 Post-Season - 2019,Rialto,Ilios,0.8774847629252571
Overwatch League 2019 Post-Season - 2019,Rialto,King's Row,1.0565373090974495
Overwatch League 2019 Post-Season - 2019,Rialto,Lijiang Tower,0.9964073272504134
Overwatch League 2019 Post-Season - 2019,Rialto,Numbani,0.3264770432261863
Overwatch League 2019 Post-Season - 2019,Rialto,Temple of Anubis,1.11431455276314
Overwatch League 2019 Post-Season - 2019,Rialto,Watchpoint: Gibraltar,0.6391893549212153
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Busan,0.2399480750880889
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Dorado,1.1604833425258039
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Eichenwalde,0.27517104068376824
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Hanamura,1.599264312278708
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Horizon Lunar Colony,0.5410140438022674
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Ilios,1.5781704326675083
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,King's Row,0.21832562506384406
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Lijiang Tower,0.3324647302145753
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Numbani,1.0320794264037316
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Rialto,1.11431455276314
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,Watchpoint: Gibraltar,0.7092886187381171
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Busan,0.8884388982540962
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Dorado,0.6939190109578806
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Eichenwalde,0.5369250226315957
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Hanamura,1.086763314791666
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Horizon Lunar Colony,0.30267437577335093
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Ilios,1.2345863487241093
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,King's Row,0.6714091981229358
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Lijiang Tower,0.7255375388840515
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Numbani,0.420389167668476
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Rialto,0.6391893549212153
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,Temple of Anubis,0.7092886187381171
Overwatch League Inaugural Season Championship - 2018,Dorado,Eichenwalde,0.7263714775581799
Overwatch League Inaugural Season Championship - 2018,Dorado,Hanamura,0.5254633425995461
Overwatch League Inaugural Season Championship - 2018,Dorado,Junkertown,1.241185417413905
Overwatch League Inaugural Season Championship - 2018,Dorado,King's Row,0.7486625338064548
Overwatch League Inaugural Season Championship - 2018,Dorado,Lijiang Tower,1.029351999556439
Overwatch League Inaugural Season Championship - 2018,Dorado,Oasis,0.8771511182139233
Overwatch League Inaugural Season Championship - 2018,Dorado,Volskaya Industries,0.6764923716803259
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,Dorado,0.7263714775581799
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,Hanamura,0.5885862442545208
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,Junkertown,1.0712406458543668
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,King's Row,0.5896713316920322
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,Lijiang Tower,0.9278668244930577
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,Oasis,0.6746145518126976
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,Volskaya Industries,0.3844836518909166
Overwatch League Inaugural Season Championship - 2018,Hanamura,Dorado,0.5254633425995461
