match_id,game_number,map_name,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
21223,3,Temple of Anubis,Seoul Dynasty,2019/03/01,Seoul Dynasty,Boston Uprising,100.0,58.59823563519646,2019
21224,3,Horizon Lunar Colony,Vancouver Titans,2019/03/02,Vancouver Titans,Los Angeles Valiant,100.0,0.0,2019
21225,3,Horizon Lunar Colony,Guangzhou Charge,2019/03/04,Guangzhou Charge,Los Angeles Valiant,100.0,25.209476153055828,2019
21226,3,Temple of Anubis,Dallas Fuel,2019/03/09,Dallas Fuel,Shanghai Dragons,100.0,49.166662428114144,2019
21227,3,Volskaya Industries,Washington Justice,2019/03/16,Washington Justice,Paris Eternal,100.0,70.83333333333334,2019
21228,3,Volskaya Industries,Florida Mayhem,2019/03/17,Florida Mayhem,Washington Justice,100.0,84.70588235294117,2019
21229,2,Hanamura,draw,2019/04/06,New York Excelsior,Shanghai Dragons,100.0,100.0,2019
21230,2,Hanamura,New York Excelsior,2019/04/12,New York Excelsior,Washington Justice,100.0,36.73694186740451,2019
21231,3,Horizon Lunar Colony,Seoul Dynasty,2019/02/15,Seoul Dynasty,Los Angeles Gladiators,100.0,0.0,2019
21232,3,Temple of Anubis,draw,2019/02/22,Philadelphia Fusion,Florida Mayhem,100.0,100.0,2019
21233,3,Horizon Lunar Colony,Seoul Dynasty,2019/02/22,Seoul Dynasty,Chengdu Hunters,100.0,50.48014472512637,2019
21234,3,Temple of Anubis,Chengdu Hunters,2019/02/24,Florida Mayhem,Chengdu Hunters,0.0,100.0,2019
21235,3,Temple of Anubis,New York Excelsior,2019/02/24,Houston Outlaws,New York Excelsior,0.0,100.0,2019
21236,3,Horizon Lunar Colony,San Francisco Shock,2019/03/10,San Francisco Shock,Paris Eternal,100.0,54.15708118014866,2019
21237,2,Hanamura,Florida Mayhem,2019/04/05,Florida Mayhem,London Spitfire,100.0,51.629723442925346,2019
21238,2,Temple of Anubis,San Francisco Shock,2019/04/06,San Francisco Shock,Los Angeles Valiant,100.0,19.666112263997388,2019
21239,2,Temple of Anubis,Washington Justice,2019/04/08,Washington Justice,Chengdu Hunters,100.0,0.0,2019
21240,2,Paris,Washington Justice,2019/04/14,Washington Justice,Atlanta Reign,100.0,0.0,2019
21241,3,Volskaya Industries,Atlanta Reign,2019/02/16,Atlanta Reign,Florida Mayhem,100.0,82.4282346239277,2019
21242,3,Volskaya Industries,Los Angeles Valiant,2019/02/23,New York Excelsior,Los Angeles Valiant,0.0,100.0,2019
21243,3,Temple of Anubis,draw,2019/02/23,Paris Eternal,Los Angeles Gladiators,100.0,100.0,2019
21244,3,Volskaya Industries,Vancouver Titans,2019/02/25,San Francisco Shock,Vancouver Titans,36.860931714375816,100.0,2019
21245,3,Volskaya Industries,Shanghai Dragons,2019/03/03,Shanghai Dragons,Dallas Fuel,100.0,82.05208213656556,2019
21246,3,Temple of Anubis,Los Angeles Valiant,2019/03/08,Philadelphia Fusion,Los Angeles Valiant,30.677601496378582,100.0,2019
21247,2,Temple of Anubis,Philadelphia Fusion,2019/04/06,Philadelphia Fusion,Florida Mayhem,100.0,52.03763749864366,2019
21248,2,Temple of Anubis,Vancouver Titans,2019/04/12,Vancouver Titans,Seoul Dynasty,100.0,36.722772386338974,2019
21249,2,Hanamura,draw,2019/04/15,Los Angeles Gladiators,Los Angeles Valiant,100.0,100.0,2019
21250,2,Temple of Anubis,Philadelphia Fusion,2019/04/20,Philadelphia Fusion,Houston Outlaws,100.0,57.5512440999349,2019
21251,3,Temple of Anubis,Los Angeles Valiant,2019/02/17,Hangzhou Spark,Los Angeles Valiant,75.0,100.0,2019
21252,3,Temple of Anubis,Philadelphia Fusion,2019/03/01,Philadelphia Fusion,Washington Justice,100.0,53.09043884277344,2019
21253,3,Temple of Anubis,New York Excelsior,2019/03/02,New York Excelsior,Toronto Defiant,100.0,13.302602767944336,2019
21254,3,Volskaya Industries,Hangzhou Spark,2019/03/03,Hangzhou Spark,Los Angeles Gladiators,100.0,51.785409715440544,2019
21255,3,Volskaya Industries,New York Excelsior,2019/03/09,San Francisco Shock,New York Excelsior,83.33333333333333,100.0,2019
21256,3,Horizon Lunar Colony,Philadelphia Fusion,2019/03/17,Philadelphia Fusion,Paris Eternal,100.0,0.0,2019
21257,2,Hanamura,Paris Eternal,2019/04/11,Paris Eternal,Florida Mayhem,100.0,61.21456034043257,2019
21258,2,Paris,Chengdu Hunters,2019/04/13,Chengdu Hunters,Shanghai Dragons,100.0,0.0,2019
21259,2,Paris,Los Angeles Gladiators,2019/04/19,Los Angeles Gladiators,Florida Mayhem,100.0,21.150417327880863,2019
21260,2,Paris,Hangzhou Spark,2019/04/20,Guangzhou Charge,Hangzhou Spark,0.0,100.0,2019
21261,3,Volskaya Industries,Atlanta Reign,2019/02/17,Philadelphia Fusion,Atlanta Reign,84.70588235294117,100.0,2019
21262,3,Temple of Anubis,San Francisco Shock,2019/03/01,Hangzhou Spark,San Francisco Shock,53.125,100.0,2019
21263,3,Temple of Anubis,Atlanta Reign,2019/03/02,Paris Eternal,Atlanta Reign,0.0,100.0,2019
21264,3,Volskaya Industries,New York Excelsior,2019/03/04,New York Excelsior,Seoul Dynasty,100.0,0.0,2019
21265,3,Temple of Anubis,Seoul Dynasty,2019/03/09,Seoul Dynasty,Washington Justice,100.0,46.930692460801865,2019
21266,3,Temple of Anubis,London Spitfire,2019/03/10,London Spitfire,Shanghai Dragons,100.0,0.0,2019
21267,3,Volskaya Industries,Boston Uprising,2019/03/16,Boston Uprising,Dallas Fuel,100.0,67.36926022697898,2019
21268,3,Volskaya Industries,Vancouver Titans,2019/03/18,Guangzhou Charge,Vancouver Titans,9.774583180745443,100.0,2019
21269,2,Temple of Anubis,San Francisco Shock,2019/04/07,San Francisco Shock,Guangzhou Charge,100.0,53.00808177274816,2019
21270,2,Paris,Dallas Fuel,2019/04/13,Dallas Fuel,Toronto Defiant,100.0,84.70588235294117,2019
21271,3,Volskaya Industries,Seoul Dynasty,2019/02/18,Seoul Dynasty,Dallas Fuel,100.0,64.178087571088,2019
21272,3,Temple of Anubis,Guangzhou Charge,2019/02/22,Dallas Fuel,Guangzhou Charge,0.0,100.0,2019
21273,3,Temple of Anubis,San Francisco Shock,2019/03/03,Washington Justice,San Francisco Shock,0.0,100.0,2019
21274,3,Temple of Anubis,Chengdu Hunters,2019/03/11,Vancouver Titans,Chengdu Hunters,50.0,100.0,2019
21275,2,Hanamura,Toronto Defiant,2019/04/06,Washington Justice,Toronto Defiant,0.0,100.0,2019
21276,2,Temple of Anubis,London Spitfire,2019/04/07,Atlanta Reign,London Spitfire,37.10301558176677,100.0,2019
21277,2,Paris,Toronto Defiant,2019/04/12,Philadelphia Fusion,Toronto Defiant,75.0,100.0,2019
21278,2,Temple of Anubis,Los Angeles Gladiators,2019/04/14,Los Angeles Gladiators,Guangzhou Charge,100.0,46.05402840508355,2019
21279,2,Hanamura,Florida Mayhem,2019/04/20,Florida Mayhem,Shanghai Dragons,100.0,62.18102623434627,2019
21280,2,Temple of Anubis,draw,2019/04/21,Houston Outlaws,Shanghai Dragons,,,2019
21281,3,Horizon Lunar Colony,Shanghai Dragons,2019/02/23,Shanghai Dragons,Boston Uprising,100.0,72.56925455729166,2019
21282,3,Horizon Lunar Colony,Philadelphia Fusion,2019/02/23,Philadelphia Fusion,Dallas Fuel,100.0,42.759552001953125,2019
21283,3,Volskaya Industries,Chengdu Hunters,2019/03/08,Chengdu Hunters,Toronto Defiant,100.0,70.83333333333334,2019
21284,3,Volskaya Industries,draw,2019/03/10,Toronto Defiant,Hangzhou Spark,100.0,100.0,2019
21285,2,Temple of Anubis,New York Excelsior,2019/04/18,New York Excelsior,Philadelphia Fusion,100.0,50.04124959309896,2019
21286,2,Hanamura,Vancouver Titans,2019/04/19,Dallas Fuel,Vancouver Titans,14.841562906901043,100.0,2019
21287,2,Temple of Anubis,Washington Justice,2019/04/20,Los Angeles Valiant,Washington Justice,75.0,100.0,2019
21288,2,Paris,Vancouver Titans,2019/04/21,Vancouver Titans,Boston Uprising,100.0,53.55694240993923,2019
21289,2,Paris,London Spitfire,2019/04/28,London Spitfire,Chengdu Hunters,100.0,84.70588235294117,2019
21290,2,Volskaya Industries,New York Excelsior,2019/06/14,Paris Eternal,New York Excelsior,0.0,100.0,2019
21291,3,Volskaya Industries,Vancouver Titans,2019/02/24,Vancouver Titans,Guangzhou Charge,100.0,38.69763904147678,2019
21292,3,Temple of Anubis,Los Angeles Gladiators,2019/03/08,Atlanta Reign,Los Angeles Gladiators,19.786767959594727,100.0,2019
21293,2,Temple of Anubis,Atlanta Reign,2019/04/05,Atlanta Reign,Boston Uprising,100.0,16.03729248046875,2019
21294,2,Paris,Paris Eternal,2019/04/05,Guangzhou Charge,Paris Eternal,0.0,100.0,2019
21295,2,Hanamura,Vancouver Titans,2019/04/07,Vancouver Titans,Hangzhou Spark,100.0,44.668333265516495,2019
21296,2,Paris,Atlanta Reign,2019/04/12,Atlanta Reign,Los Angeles Valiant,100.0,30.93125237358941,2019
21297,2,Paris,draw,2019/04/14,Paris Eternal,Dallas Fuel,100.0,100.0,2019
21298,2,Hanamura,San Francisco Shock,2019/05/03,Philadelphia Fusion,San Francisco Shock,30.113646189371746,100.0,2019
21299,2,Temple of Anubis,Toronto Defiant,2019/05/05,Paris Eternal,Toronto Defiant,35.38187344868978,100.0,2019
21300,2,Paris,San Francisco Shock,2019/06/06,San Francisco Shock,Atlanta Reign,100.0,0.0,2019
21301,3,Horizon Lunar Colony,London Spitfire,2019/02/24,Hangzhou Spark,London Spitfire,0.0,100.0,2019
21302,3,Temple of Anubis,Boston Uprising,2019/03/03,Toronto Defiant,Boston Uprising,52.55031108856202,100.0,2019
21303,3,Horizon Lunar Colony,Vancouver Titans,2019/03/09,Paris Eternal,Vancouver Titans,32.018537521362305,100.0,2019
21304,3,Horizon Lunar Colony,Chengdu Hunters,2019/03/17,Chengdu Hunters,Atlanta Reign,100.0,0.0,2019
21305,2,Hanamura,Toronto Defiant,2019/04/06,Toronto Defiant,Boston Uprising,100.0,67.8263204237994,2019
21306,2,Hanamura,San Francisco Shock,2019/04/19,Toronto Defiant,San Francisco Shock,25.130834579467777,100.0,2019
21307,2,Horizon Lunar Colony,Paris Eternal,2019/06/16,Paris Eternal,Florida Mayhem,100.0,84.47153128829657,2019
21308,2,Volskaya Industries,Shanghai Dragons,2019/06/22,Los Angeles Gladiators,Shanghai Dragons,72.46852650361902,100.0,2019
21309,2,Volskaya Industries,Los Angeles Valiant,2019/06/28,Los Angeles Valiant,Hangzhou Spark,100.0,0.0,2019
21310,2,Horizon Lunar Colony,Boston Uprising,2019/06/29,Philadelphia Fusion,Boston Uprising,42.597290674845375,100.0,2019
21311,3,Temple of Anubis,Los Angeles Gladiators,2019/03/10,Guangzhou Charge,Los Angeles Gladiators,0.0,100.0,2019
21312,3,Horizon Lunar Colony,Boston Uprising,2019/03/10,Florida Mayhem,Boston Uprising,84.70588235294117,100.0,2019
21313,2,Paris,New York Excelsior,2019/04/04,Philadelphia Fusion,New York Excelsior,16.969998677571617,100.0,2019
21314,2,Temple of Anubis,Houston Outlaws,2019/04/29,Houston Outlaws,Dallas Fuel,100.0,32.1943728129069,2019
21315,2,Temple of Anubis,Vancouver Titans,2019/05/04,Seoul Dynasty,Vancouver Titans,22.040624618530266,100.0,2019
21316,2,Paris,San Francisco Shock,2019/05/05,San Francisco Shock,Shanghai Dragons,100.0,46.25944728477328,2019
21317,2,Paris,Seoul Dynasty,2019/06/08,Guangzhou Charge,Seoul Dynasty,0.0,100.0,2019
21318,2,Volskaya Industries,draw,2019/06/09,Washington Justice,Dallas Fuel,100.0,100.0,2019
21319,2,Volskaya Industries,London Spitfire,2019/06/15,London Spitfire,Toronto Defiant,100.0,0.0,2019
21320,2,Horizon Lunar Colony,Chengdu Hunters,2019/06/23,Dallas Fuel,Chengdu Hunters,0.0,100.0,2019
21321,2,Paris,Los Angeles Gladiators,2019/04/06,Los Angeles Gladiators,Seoul Dynasty,100.0,18.026142120361328,2019
21322,2,Temple of Anubis,Boston Uprising,2019/04/13,Boston Uprising,Hangzhou Spark,100.0,60.62861760457356,2019
21323,2,Paris,New York Excelsior,2019/04/14,Florida Mayhem,New York Excelsior,16.309372584025063,100.0,2019
21324,2,Temple of Anubis,Atlanta Reign,2019/04/19,Atlanta Reign,New York Excelsior,100.0,63.13499715593126,2019
21325,2,Hanamura,Seoul Dynasty,2019/04/20,Seoul Dynasty,Dallas Fuel,100.0,61.453468534681534,2019
21326,2,Paris,Dallas Fuel,2019/06/14,Dallas Fuel,Chengdu Hunters,100.0,48.78138648139107,2019
21327,2,Volskaya Industries,San Francisco Shock,2019/06/16,Seoul Dynasty,San Francisco Shock,0.0,100.0,2019
21328,2,Horizon Lunar Colony,Shanghai Dragons,2019/06/21,Los Angeles Valiant,Shanghai Dragons,13.519585927327475,100.0,2019
21329,2,Horizon Lunar Colony,Hangzhou Spark,2019/06/23,Hangzhou Spark,Seoul Dynasty,100.0,26.37083689371745,2019
21330,2,Paris,Los Angeles Valiant,2019/06/24,Los Angeles Valiant,Vancouver Titans,100.0,43.764683405558266,2019
21331,2,Paris,San Francisco Shock,2019/04/13,San Francisco Shock,Guangzhou Charge,100.0,50.61541663275825,2019
21332,2,Hanamura,draw,2019/04/13,London Spitfire,Philadelphia Fusion,100.0,100.0,2019
21333,2,Hanamura,Chengdu Hunters,2019/04/21,Chengdu Hunters,Los Angeles Gladiators,100.0,31.23791217803955,2019
21334,2,Paris,Seoul Dynasty,2019/04/27,Seoul Dynasty,Houston Outlaws,100.0,34.466615564682904,2019
21335,2,Temple of Anubis,Toronto Defiant,2019/05/04,Vancouver Titans,Toronto Defiant,0.0,100.0,2019
21336,2,Paris,Los Angeles Gladiators,2019/06/08,Dallas Fuel,Los Angeles Gladiators,0.0,100.0,2019
21337,2,Paris,draw,2019/06/16,Philadelphia Fusion,Boston Uprising,100.0,100.0,2019
21338,2,Volskaya Industries,San Francisco Shock,2019/06/28,San Francisco Shock,Chengdu Hunters,100.0,35.775586296530335,2019
21339,2,Horizon Lunar Colony,Houston Outlaws,2019/06/30,Toronto Defiant,Houston Outlaws,70.83333333333334,100.0,2019
21340,2,Volskaya Industries,Guangzhou Charge,2019/07/26,Guangzhou Charge,Philadelphia Fusion,100.0,19.798332850138344,2019
21341,2,Paris,Vancouver Titans,2019/04/13,Vancouver Titans,Houston Outlaws,100.0,0.0,2019
21342,2,Paris,London Spitfire,2019/04/20,London Spitfire,Boston Uprising,100.0,46.79277631971571,2019
21343,2,Hanamura,Atlanta Reign,2019/04/22,Atlanta Reign,Guangzhou Charge,100.0,90.47619047619048,2019
21344,2,Temple of Anubis,Hangzhou Spark,2019/04/27,Hangzhou Spark,Chengdu Hunters,100.0,60.67666901482477,2019
21345,2,Temple of Anubis,Dallas Fuel,2019/04/27,Dallas Fuel,Los Angeles Valiant,100.0,32.70135243733724,2019
21346,2,Paris,Shanghai Dragons,2019/05/04,Washington Justice,Shanghai Dragons,12.37406094868978,100.0,2019
21347,2,Hanamura,London Spitfire,2019/05/04,Houston Outlaws,London Spitfire,0.0,100.0,2019
21348,2,Paris,Seoul Dynasty,2019/06/07,Florida Mayhem,Seoul Dynasty,16.109580993652344,100.0,2019
21349,2,Paris,Hangzhou Spark,2019/06/08,Philadelphia Fusion,Hangzhou Spark,32.76416619618734,100.0,2019
21350,2,Horizon Lunar Colony,New York Excelsior,2019/06/09,New York Excelsior,London Spitfire,100.0,0.0,2019
21351,2,Paris,San Francisco Shock,2019/04/21,San Francisco Shock,Hangzhou Spark,100.0,71.73630897671568,2019
21352,2,Temple of Anubis,London Spitfire,2019/04/27,Paris Eternal,London Spitfire,33.50791613260905,100.0,2019
21353,2,Hanamura,Boston Uprising,2019/05/04,Los Angeles Gladiators,Boston Uprising,50.0,100.0,2019
21354,2,Horizon Lunar Colony,New York Excelsior,2019/06/08,New York Excelsior,Houston Outlaws,100.0,0.0,2019
21355,2,Volskaya Industries,Seoul Dynasty,2019/06/15,Seoul Dynasty,Atlanta Reign,100.0,76.43199845856313,2019
21356,2,Horizon Lunar Colony,Seoul Dynasty,2019/06/28,Seoul Dynasty,Paris Eternal,100.0,45.91347164577908,2019
21357,2,Horizon Lunar Colony,San Francisco Shock,2019/06/30,San Francisco Shock,London Spitfire,100.0,69.12330580346378,2019
21358,2,Volskaya Industries,Paris Eternal,2019/07/25,Paris Eternal,Houston Outlaws,100.0,0.0,2019
21359,2,Volskaya Industries,Florida Mayhem,2019/08/02,Washington Justice,Florida Mayhem,0.0,100.0,2019
21360,2,Temple of Anubis,Philadelphia Fusion,2019/08/09,Paris Eternal,Philadelphia Fusion,50.0,100.0,2019
21361,2,Temple of Anubis,Paris Eternal,2019/04/28,Hangzhou Spark,Paris Eternal,70.83333333333334,100.0,2019
21362,2,Hanamura,Los Angeles Valiant,2019/04/28,Los Angeles Valiant,Seoul Dynasty,100.0,67.02555656433105,2019
21363,2,Hanamura,New York Excelsior,2019/05/04,New York Excelsior,Atlanta Reign,100.0,72.87308356341194,2019
21364,2,Temple of Anubis,Boston Uprising,2019/05/05,Washington Justice,Boston Uprising,0.0,100.0,2019
21365,2,Volskaya Industries,Guangzhou Charge,2019/06/07,Guangzhou Charge,Chengdu Hunters,100.0,84.70588235294117,2019
21366,2,Paris,Atlanta Reign,2019/06/08,Atlanta Reign,Vancouver Titans,100.0,48.587220509847,2019
21367,2,Paris,Paris Eternal,2019/06/09,Paris Eternal,Boston Uprising,100.0,84.70588235294117,2019
21368,2,Horizon Lunar Colony,Los Angeles Gladiators,2019/06/17,Washington Justice,Los Angeles Gladiators,0.0,100.0,2019
21369,2,Paris,Guangzhou Charge,2019/06/22,Toronto Defiant,Guangzhou Charge,42.045206228892006,100.0,2019
21370,2,Horizon Lunar Colony,Los Angeles Gladiators,2019/06/29,Toronto Defiant,Los Angeles Gladiators,40.11812527974447,100.0,2019
21371,2,Temple of Anubis,Florida Mayhem,2019/05/03,Florida Mayhem,Dallas Fuel,100.0,79.52700367680302,2019
21372,2,Paris,Chengdu Hunters,2019/05/05,Chengdu Hunters,Los Angeles Valiant,100.0,16.62114461263021,2019
21373,2,Hanamura,Hangzhou Spark,2019/05/06,Hangzhou Spark,Seoul Dynasty,100.0,61.842493169447955,2019
21374,2,Paris,Shanghai Dragons,2019/06/07,Shanghai Dragons,Los Angeles Valiant,100.0,36.154704374425556,2019
21375,2,Horizon Lunar Colony,Los Angeles Valiant,2019/06/09,Los Angeles Valiant,Chengdu Hunters,100.0,72.68407963771446,2019
21376,2,Paris,Los Angeles Gladiators,2019/06/10,Los Angeles Gladiators,Vancouver Titans,100.0,53.355278438991974,2019
21377,2,Volskaya Industries,Houston Outlaws,2019/06/15,Houston Outlaws,Boston Uprising,100.0,17.952289581298828,2019
21378,2,Paris,San Francisco Shock,2019/06/20,San Francisco Shock,Boston Uprising,100.0,44.25750308566624,2019
21379,2,Volskaya Industries,Paris Eternal,2019/06/23,Paris Eternal,Boston Uprising,100.0,33.91301949818929,2019
21380,2,Horizon Lunar Colony,Philadelphia Fusion,2019/07/06,Philadelphia Fusion,Washington Justice,100.0,40.31402587890625,2019
21381,2,Hanamura,Guangzhou Charge,2019/05/03,Houston Outlaws,Guangzhou Charge,0.0,100.0,2019
21382,2,Horizon Lunar Colony,London Spitfire,2019/06/08,London Spitfire,Boston Uprising,100.0,0.0,2019
21383,2,Volskaya Industries,Shanghai Dragons,2019/06/14,Atlanta Reign,Shanghai Dragons,84.70588235294117,100.0,2019
21384,2,Paris,draw,2019/06/15,Washington Justice,Hangzhou Spark,100.0,100.0,2019
21385,2,Volskaya Industries,Vancouver Titans,2019/06/22,Vancouver Titans,Chengdu Hunters,100.0,53.55499479505751,2019
21386,2,Horizon Lunar Colony,draw,2019/06/21,Hangzhou Spark,Dallas Fuel,100.0,100.0,2019
21387,2,Volskaya Industries,Toronto Defiant,2019/07/06,Toronto Defiant,Atlanta Reign,100.0,0.0,2019
21388,2,Volskaya Industries,Boston Uprising,2019/07/29,Boston Uprising,Chengdu Hunters,100.0,45.99958207872179,2019
21389,2,Hanamura,Los Angeles Valiant,2019/08/02,Los Angeles Valiant,Seoul Dynasty,100.0,45.7450008392334,2019
21390,2,Volskaya Industries,Guangzhou Charge,2019/08/03,Hangzhou Spark,Guangzhou Charge,0.0,100.0,2019
21391,2,Paris,Paris Eternal,2019/06/07,Paris Eternal,Toronto Defiant,100.0,0.0,2019
21392,2,Horizon Lunar Colony,San Francisco Shock,2019/06/13,San Francisco Shock,Houston Outlaws,100.0,0.0,2019
21393,2,Volskaya Industries,Los Angeles Gladiators,2019/06/15,Philadelphia Fusion,Los Angeles Gladiators,83.33333333333333,100.0,2019
21394,2,Paris,Houston Outlaws,2019/06/21,Paris Eternal,Houston Outlaws,48.317498366038,100.0,2019
21395,2,Paris,Florida Mayhem,2019/06/23,Florida Mayhem,Houston Outlaws,100.0,42.19096925523546,2019
21396,2,Horizon Lunar Colony,Guangzhou Charge,2019/07/06,Shanghai Dragons,Guangzhou Charge,83.33333333333333,100.0,2019
21397,2,Temple of Anubis,Guangzhou Charge,2019/07/27,Guangzhou Charge,Boston Uprising,100.0,43.01041603088379,2019
21398,2,Temple of Anubis,Vancouver Titans,2019/07/28,Florida Mayhem,Vancouver Titans,43.423751195271805,100.0,2019
21399,2,Volskaya Industries,Toronto Defiant,2019/08/02,Toronto Defiant,Shanghai Dragons,100.0,32.767602602640785,2019
21400,2,Volskaya Industries,Los Angeles Gladiators,2019/08/03,Los Angeles Gladiators,Chengdu Hunters,100.0,46.17083390553792,2019
21401,2,Horizon Lunar Colony,Hangzhou Spark,2019/06/14,Hangzhou Spark,Vancouver Titans,100.0,40.744024912516274,2019
21402,2,Volskaya Industries,Vancouver Titans,2019/06/15,Vancouver Titans,Dallas Fuel,100.0,39.85985861884223,2019
21403,2,Paris,London Spitfire,2019/06/21,London Spitfire,New York Excelsior,100.0,69.62573051452637,2019
21404,2,Paris,draw,2019/06/22,London Spitfire,Washington Justice,100.0,100.0,2019
21405,2,Paris,Dallas Fuel,2019/06/29,New York Excelsior,Dallas Fuel,31.2806224822998,100.0,2019
21406,2,Volskaya Industries,Guangzhou Charge,2019/07/07,Washington Justice,Guangzhou Charge,0.0,100.0,2019
21407,2,Volskaya Industries,Florida Mayhem,2019/08/03,London Spitfire,Florida Mayhem,0.0,100.0,2019
21408,2,Volskaya Industries,Washington Justice,2019/08/04,Vancouver Titans,Washington Justice,42.986246744791664,100.0,2019
21409,2,Temple of Anubis,Washington Justice,2019/08/09,Washington Justice,Boston Uprising,100.0,21.118853886922196,2019
21410,2,Hanamura,Florida Mayhem,2019/08/15,Florida Mayhem,Boston Uprising,100.0,37.70708084106445,2019
21411,2,Horizon Lunar Colony,Guangzhou Charge,2019/06/16,Guangzhou Charge,Los Angeles Valiant,100.0,63.2824920205509,2019
21412,2,Volskaya Industries,San Francisco Shock,2019/06/22,San Francisco Shock,Florida Mayhem,100.0,23.507084316677513,2019
21413,2,Horizon Lunar Colony,Philadelphia Fusion,2019/06/22,Philadelphia Fusion,Atlanta Reign,100.0,25.573851267496746,2019
21414,2,Volskaya Industries,Hangzhou Spark,2019/06/29,Florida Mayhem,Hangzhou Spark,17.298123041788738,100.0,2019
21415,2,Horizon Lunar Colony,New York Excelsior,2019/07/07,Toronto Defiant,New York Excelsior,37.26780891418457,100.0,2019
21416,2,Volskaya Industries,New York Excelsior,2019/08/02,Paris Eternal,New York Excelsior,0.0,100.0,2019
21417,2,Temple of Anubis,Chengdu Hunters,2019/08/05,Chengdu Hunters,New York Excelsior,100.0,34.911769231160484,2019
21418,2,Temple of Anubis,Dallas Fuel,2019/08/10,Los Angeles Gladiators,Dallas Fuel,27.30697949727376,100.0,2019
21419,2,Volskaya Industries,Los Angeles Gladiators,2019/08/25,Los Angeles Valiant,Los Angeles Gladiators,75.0,100.0,2019
21421,2,Volskaya Industries,Los Angeles Valiant,2019/06/29,Los Angeles Valiant,London Spitfire,100.0,41.876761492560895,2019
21422,2,Horizon Lunar Colony,Vancouver Titans,2019/06/30,Vancouver Titans,Los Angeles Gladiators,100.0,57.19367756563075,2019
21423,2,Temple of Anubis,Los Angeles Gladiators,2019/07/26,New York Excelsior,Los Angeles Gladiators,84.70588235294117,100.0,2019
21424,2,Temple of Anubis,Vancouver Titans,2019/07/26,Shanghai Dragons,Vancouver Titans,70.83333333333334,100.0,2019
21425,2,Hanamura,London Spitfire,2019/07/27,London Spitfire,Dallas Fuel,100.0,18.374999364217125,2019
21426,2,Volskaya Industries,draw,2019/08/10,Toronto Defiant,Seoul Dynasty,100.0,100.0,2019
21427,2,Hanamura,Seoul Dynasty,2019/08/16,Shanghai Dragons,Seoul Dynasty,0.0,100.0,2019
21428,2,Volskaya Industries,Seoul Dynasty,2019/08/17,Seoul Dynasty,Philadelphia Fusion,100.0,0.0,2019
21431,2,Volskaya Industries,draw,2019/06/29,Washington Justice,Houston Outlaws,100.0,100.0,2019
21432,2,Volskaya Industries,Shanghai Dragons,2019/07/07,Philadelphia Fusion,Shanghai Dragons,42.14823554543888,100.0,2019
21433,2,Temple of Anubis,Shanghai Dragons,2019/07/28,Seoul Dynasty,Shanghai Dragons,50.0,100.0,2019
21434,2,Temple of Anubis,Atlanta Reign,2019/08/03,Atlanta Reign,Paris Eternal,100.0,70.83333333333334,2019
21435,2,Hanamura,Houston Outlaws,2019/08/04,Houston Outlaws,Atlanta Reign,100.0,70.83333333333334,2019
21436,2,Hanamura,Seoul Dynasty,2019/08/09,Guangzhou Charge,Seoul Dynasty,0.0,100.0,2019
21437,2,Temple of Anubis,Guangzhou Charge,2019/08/12,Guangzhou Charge,New York Excelsior,100.0,0.0,2019
21441,2,Paris,Shanghai Dragons,2019/06/30,Guangzhou Charge,Shanghai Dragons,0.0,100.0,2019
21442,2,Horizon Lunar Colony,Atlanta Reign,2019/07/07,Florida Mayhem,Atlanta Reign,70.83333333333334,100.0,2019
21443,2,Temple of Anubis,Houston Outlaws,2019/08/03,Houston Outlaws,Philadelphia Fusion,100.0,27.166663805643715,2019
21444,2,Temple of Anubis,Vancouver Titans,2019/08/08,Vancouver Titans,London Spitfire,100.0,36.79520765940348,2019
21445,2,Volskaya Industries,San Francisco Shock,2019/08/10,San Francisco Shock,Shanghai Dragons,100.0,48.07352627024931,2019
21446,2,Volskaya Industries,Atlanta Reign,2019/08/25,Atlanta Reign,Boston Uprising,100.0,19.61926778157552,2019
21451,2,Paris,draw,2019/07/01,Chengdu Hunters,Seoul Dynasty,100.0,100.0,2019
21452,2,Temple of Anubis,Toronto Defiant,2019/07/26,Toronto Defiant,Washington Justice,100.0,40.819478034973145,2019
21453,2,Temple of Anubis,San Francisco Shock,2019/07/27,San Francisco Shock,Seoul Dynasty,100.0,0.0,2019
21454,2,Hanamura,Houston Outlaws,2019/07/27,Houston Outlaws,Los Angeles Gladiators,100.0,67.05958684285483,2019
21455,2,Volskaya Industries,Los Angeles Valiant,2019/08/03,Los Angeles Valiant,Dallas Fuel,100.0,84.70588235294117,2019
21456,2,Temple of Anubis,draw,2019/08/10,Florida Mayhem,Los Angeles Valiant,100.0,100.0,2019
21457,2,Hanamura,Hangzhou Spark,2019/08/16,Hangzhou Spark,Dallas Fuel,100.0,68.01638603210449,2019
21458,2,Hanamura,draw,2019/08/16,Washington Justice,Atlanta Reign,100.0,100.0,2019
21459,2,Temple of Anubis,Chengdu Hunters,2019/08/18,Chengdu Hunters,Houston Outlaws,100.0,39.49603875478108,2019
21460,2,Hanamura,Florida Mayhem,2019/08/18,Toronto Defiant,Florida Mayhem,49.983229637145996,100.0,2019
